key,NOME_UF,CODIGO_UF,xcoord,ycoord,area_perimeter_area,area_perimeter_perimeter
mgfrutadeleite,mg,31.0,-42.5201097463921,-16.1253540089012,0.0639902176479836,1.51661111477301
mgfrutal,mg,31.0,-48.9997498330883,-20.0350768288126,0.209862195968299,2.72616892910091
mgfunilndia,mg,31.0,-44.0744796845463,-19.3609514361617,0.0174159195653374,0.745337231039322
mggalilia,mg,31.0,-41.5452130570745,-18.880596551935,0.0618455782888532,1.46965192552764
mggameleiras,mg,31.0,-43.2592259691267,-14.9715243871778,0.145562642085963,1.95321446858026
mgglaucilndia,mg,31.0,-43.6396832656969,-16.9036179890192,0.0123000604644403,0.578571180369339
mggoiabeira,mg,31.0,-41.2351490088271,-19.0214289794378,0.0095419048995495,0.525538983089819
mggoian,mg,31.0,-43.1892662968475,-21.5551813490982,0.0133412752978188,0.637985840278439
mggonzaga,mg,31.0,-42.5052668680412,-18.873093701792,0.0181422123196171,0.819724985699253
mggonalves,mg,31.0,-45.8250868818588,-22.672965101546,0.0164780549336001,0.787213786315761
mggouveia,mg,31.0,-43.8336598214141,-18.5231962328394,0.0740343058942585,1.74450215700476
mggovernadorvaladares,mg,31.0,-41.9633866353536,-18.7830755431546,0.201376138681439,2.96847882807283
mggrupiara,mg,31.0,-47.7610418437609,-18.4877620323317,0.016448436073631,0.830626186346711
mggromogol,mg,31.0,-42.9934045306732,-16.4636185745531,0.329172868561272,4.10602550411635
mgguanhes,mg,31.0,-42.8528650922019,-18.8335219751577,0.0921600970518739,2.63399966242489
mgguap,mg,31.0,-45.9212207741069,-20.764447657882,0.0812125437463465,1.53848704937005
mgguaraciaba,mg,31.0,-43.0207991820958,-20.5551443977705,0.0301144136777225,1.03117620513808
mgguaraciama,mg,31.0,-43.620375338032,-17.0785969737011,0.0333000396668695,0.959509908312938
mgguarani,mg,31.0,-43.0580118948437,-21.3573123382084,0.0230935148421167,0.831435697847663
mgguaransia,mg,31.0,-46.8072228016648,-21.2770618408294,0.0255290833772506,0.853472825269591
mgguarar,mg,31.0,-43.0225233652659,-21.7550656610313,0.0077261033980562,0.461372226121168
mgguardamor,mg,31.0,-47.1262272405616,-17.7326390053117,0.176013584773955,2.57628669763133
mgguaxup,mg,31.0,-46.6832831998757,-21.2905237108108,0.0248042431692284,0.780495258644709
mgguidoval,mg,31.0,-42.7859077752757,-21.1668885474924,0.0137784646486239,0.641483278905689
mgguimarnia,mg,31.0,-46.7539567035216,-18.8153539021736,0.0315908055288219,1.12648540173283
mgguiricema,mg,31.0,-42.7000268496338,-21.0149337917996,0.0256247797813671,0.822003393947715
mggurinhat,mg,31.0,-49.868668209058,-19.097666260364,0.158320175559368,2.02252879680582
mgheliodora,mg,31.0,-45.5407320535752,-22.0492815946136,0.0134818227590472,0.529814125698314
mgiapu,mg,31.0,-42.2428145722182,-19.3469047097228,0.0292091913962622,1.30706029019997
mgibertioga,mg,31.0,-43.9570658327313,-21.4500760574521,0.0308773578909722,0.947492111279755
mgibia,mg,31.0,-44.7903605945448,-16.8283591645345,0.073673006148681,1.60591374325649
mgibiracatu,mg,31.0,-44.1448164848054,-15.6956121433792,0.0303023127111146,1.24227812085401
mgibiraci,mg,31.0,-47.1115658082527,-20.3931230050457,0.0484791984259232,1.24870422428676
mgibirit,mg,31.0,-44.0681753660929,-20.023152788853,0.0062614320774514,0.371232636717362
mgibitirademinas,mg,31.0,-46.407823097807,-22.0672665931069,0.0059753950033609,0.382488162287018
mgibituruna,mg,31.0,-44.7804955042585,-21.1670853170188,0.013787202872777,0.650775541098329
mgibi,mg,31.0,-46.5952230656515,-19.5579897938582,0.23309381016162,3.0156499757388
mgicarademinas,mg,31.0,-44.9163758263981,-16.225312266316,0.052018965291893,1.35104299776178
mgigarap,mg,31.0,-44.3215924418883,-20.0585388820137,0.0094564894218933,0.431925193648451
mgigaratinga,mg,31.0,-44.7186083663458,-19.9510550009384,0.0189461591253348,0.836540048359826
mgiguatama,mg,31.0,-45.7527662858472,-20.1560092156034,0.0544334504950257,1.36839336338938
mgijaci,mg,31.0,-44.9338911597127,-21.1788347975928,0.0092571637193827,0.595663246363578
mgilicnea,mg,31.0,-45.8016212083607,-20.9314963105074,0.0326878956695964,0.91669112461253
mgimbdeminas,mg,31.0,-41.967598784693,-19.6197340336814,0.0171721642238367,0.795476065042038
mginconfidentes,mg,31.0,-46.2818117391137,-22.3365349051263,0.0130000136610988,0.582006934178187
mgindaiabira,mg,31.0,-42.1430766704037,-15.5619970978142,0.0849580314941818,1.33813667617931
mgindianpolis,mg,31.0,-47.8499448354003,-18.9520826372667,0.0715337409380368,1.41418712029963
mginga,mg,31.0,-44.925227259227,-21.4107385423754,0.0264968998999393,0.960513236424798
mginhapim,mg,31.0,-41.9672001161916,-19.4977059361705,0.0737914837188214,2.2303133482239
mginhama,mg,31.0,-44.4097119450493,-19.4978396462845,0.0210310962820586,0.903435007084901
mginimutaba,mg,31.0,-44.2910904294259,-18.7281008749715,0.0446451228539217,1.59049008650184
mgipaba,mg,31.0,-42.3705222098503,-19.4085208489105,0.0098264936784175,0.555184463968257
mgipanema,mg,31.0,-41.7493449113755,-19.7573931532437,0.0395112837010743,1.22987170130611
mgipatinga,mg,31.0,-42.6000922725438,-19.4386491281589,0.0141665200080752,0.68464580701568
mgipiau,mg,31.0,-49.9318524303364,-18.6981540992416,0.0401674686069668,0.880124927239984
mgipuina,mg,31.0,-46.1306059669557,-22.0280881086287,0.0260909145961818,0.923186905387648
mgirademinas,mg,31.0,-47.4575031449372,-19.0438145602219,0.0307339525259636,0.909174894975904
mgitabira,mg,31.0,-43.3003882576346,-19.6006066519205,0.108191379849757,2.03765485857612
mgitabirinha,mg,31.0,-41.2439654162943,-18.5490498224244,0.0178378788233431,0.833451704363718
mgitabirito,mg,31.0,-43.8102679531209,-20.2536044472099,0.0469477983912725,1.21880343364975
mgitacambira,mg,31.0,-43.3288692039142,-16.9351275622633,0.151703628514667,2.15899833832809
mgitacarambi,mg,31.0,-44.125586151328,-15.1771441771556,0.103232911284692,2.49664770755455
mgitaguara,mg,31.0,-44.5319229322252,-20.3716558702965,0.0354969762365727,0.922490090574979
mgitaip,mg,31.0,-41.659043699147,-17.4096068432239,0.0409578572962914,1.08336769414156
mgitajub,mg,31.0,-45.4146579058644,-22.4207654559486,0.0254669253010888,0.948538264996406
mgitamarandiba,mg,31.0,-42.8770671847349,-17.8563601106059,0.233067418709368,3.08489388242834
mgitamaratideminas,mg,31.0,-42.8365951243197,-21.4134681971664,0.0103418113274074,0.622068266194726
mgitambacuri,mg,31.0,-41.8459456547499,-18.1583968780537,0.121123353525093,2.33113496486845
mgitambdomatodentro,mg,31.0,-43.3516091169668,-19.3962488843933,0.0327194480626645,1.21338230565831
mgitamogi,mg,31.0,-47.0503542833707,-21.0757300063809,0.020579348557817,0.695201102656862
mgitamonte,mg,31.0,-44.7580933435191,-22.2892664275544,0.0377888238493824,0.964834085922855
mgitanhandu,mg,31.0,-44.9212894571313,-22.3198381372392,0.0125413883475289,0.739107039742887
mgitanhomi,mg,31.0,-41.8202870316514,-19.1602563478487,0.0417541911339185,1.45464888486683
mgitaobim,mg,31.0,-41.5340007155305,-16.5831129623516,0.0575463206646987,1.24992857200024
mgitapagipe,mg,31.0,-49.4230948583367,-19.7948008603422,0.154711020417551,2.3963980989963
mgitapecerica,mg,31.0,-45.1082316901519,-20.458796674631,0.0902011862349354,1.96749578644368
mgitapeva,mg,31.0,-46.2095377233889,-22.6995102525088,0.0157567791494557,0.677218005981797
mgitatiaiuu,mg,31.0,-44.4533627585091,-20.2092331296932,0.0253208712315427,0.822305121585656
mgitaverava,mg,31.0,-43.6136729456626,-20.6850633072464,0.0245303370933811,0.830340763866603
mgitademinas,mg,31.0,-46.7716945970977,-20.7371010888322,0.0133400863635416,0.836677931667862
mgitana,mg,31.0,-44.5888709442863,-20.0781978297005,0.0428448051972623,1.05370996702803
mgitinga,mg,31.0,-41.8353883647205,-16.5869171706471,0.138935193428779,2.01156758629776
mgitueta,mg,31.0,-41.1040867411736,-19.3723083527004,0.0391296343804015,1.39611320275713
mgituiutaba,mg,31.0,-49.543526753692,-18.9920821606269,0.221967055341338,2.98962964744858
mgitumirim,mg,31.0,-44.8244680609586,-21.2902349157182,0.0203563370838538,0.830123097904466
mgiturama,mg,31.0,-50.3446002924008,-19.7164013036355,0.120878130247036,1.78967166437957
mgitutinga,mg,31.0,-44.71080202827,-21.3512898253308,0.0324751254644298,1.00554477776491
mgjaboticatubas,mg,31.0,-43.7182223012896,-19.4405702759099,0.0957392857367836,2.0796160838332
mgjacinto,mg,31.0,-40.3139215415824,-16.1826416024105,0.117650438504256,2.12807764149263
mgjacutinga,mg,31.0,-46.600899970736,-22.2875731300623,0.0304726025808577,0.899159531263181
mgjacu,mg,31.0,-46.7348659986745,-21.0247051395976,0.0356619251436996,1.09575286921467
mgjaguarau,mg,31.0,-42.718075812787,-19.6374661888464,0.0138982511606969,0.738776218503837
mgjampruca,mg,31.0,-41.7408248925662,-18.4635564613273,0.04456397069373,1.38829589323563
mgjanaba,mg,31.0,-43.3966213424276,-15.7991045527617,0.18388228464346,2.68313832781849
mgjanuria,mg,31.0,-44.8483757953348,-15.3200380010963,0.563127576824627,6.20998844377368
mgjaparaba,mg,31.0,-45.5290579610051,-20.1327098029615,0.0148856560026616,0.622692604810112
mgjaponvar,mg,31.0,-44.3288366211717,-15.9447358092537,0.0318476669885399,1.12525406341337
mgjaba,mg,31.0,-43.6756203125453,-15.2343166176723,0.222604053836847,3.14804295003726
mgjeceaba,mg,31.0,-44.0474468383747,-20.5521148445955,0.0204230137971422,0.88868538736057
mgjenipapodeminas,mg,31.0,-42.2145910835995,-17.1685637782962,0.0243178209593111,0.943317975203283
mgjequeri,mg,31.0,-42.6198432676637,-20.4737010616433,0.0474891401049717,1.16617270262184
mgjequita,mg,31.0,-44.4762890437993,-17.2094267127994,0.107743471962351,1.88142072531592
mgjequitib,mg,31.0,-44.0017408386058,-19.2112290237369,0.0383578627696011,1.33011233747133
mgjequitinhonha,mg,31.0,-41.082372313314,-16.3894194143814,0.297579612501409,3.37930862380231
mgjesunia,mg,31.0,-45.2752995487469,-22.0100122279702,0.0134272550376977,0.614003739110415
mgjoansia,mg,31.0,-42.7045327108971,-19.2092954952785,0.0200076978656512,0.90587180851978
mgjoaquimfelcio,mg,31.0,-44.1111578841001,-17.6760409622572,0.0673570924561773,1.5112651891288
mgjoama,mg,31.0,-41.0149200001847,-16.7715988614721,0.14129542387434,2.33557500254699
mgjordnia,mg,31.0,-40.3136506683788,-15.8830188894598,0.0464219822948735,1.33943590727935
mgjosenpolis,mg,31.0,-42.5503228613992,-16.5419412550625,0.0451887394194728,1.05334753275414
mgjosgonalvesdeminas,mg,31.0,-42.6559990275546,-16.9007968172988,0.0324445092426799,0.872066254345862
mgjosraydan,mg,31.0,-42.4802283674995,-18.2465954844618,0.0155462634055539,0.826180241565708
mgjoomonlevade,mg,31.0,-43.1613001629738,-19.8380844714115,0.0085216949901791,0.441671089032084
mgjoopinheiro,mg,31.0,-45.9342583065136,-17.6049582854924,0.912172017163414,6.43483754424091
mgjuatuba,mg,31.0,-44.3545148196236,-19.9561211391218,0.0082826088928982,0.530342079126789
mgjuizdefora,mg,31.0,-43.4649132450555,-21.7454553662054,0.125375704927421,2.47788542179926
mgjuramento,mg,31.0,-43.5649495818851,-16.8397598279167,0.0366941236282514,1.10480210652413
mgjuruaia,mg,31.0,-46.5265476559351,-21.221030653462,0.0190749563283816,0.736598558042231
mgjuvenlia,mg,31.0,-44.083514537028,-14.3848896319376,0.0889000171532075,2.28014961762166
mgladainha,mg,31.0,-41.8221412308081,-17.6259725036942,0.0736076894966118,1.53036033515945
mglagamar,mg,31.0,-46.7352142967634,-18.1040473415751,0.125825930132692,2.57123937979663
mglagoadourada,mg,31.0,-44.0746324132113,-20.8919132234668,0.0415907297987701,1.09498198475669
mglagoaformosa,mg,31.0,-46.3370123768422,-18.7698697744659,0.0723950380077554,1.66500970166715
mglagoagrande,mg,31.0,-46.5010126669135,-17.762575547308,0.103836667610608,2.20821166755119
mglagoasanta,mg,31.0,-43.8858319487307,-19.6279941716429,0.0198675555911905,0.870211420099006
mglagoadaprata,mg,31.0,-45.4944426634127,-20.0107859331019,0.0379573702940093,1.23575639151023
mglagoadospatos,mg,31.0,-44.6467713922092,-17.0076813822116,0.050828639050394,1.37503835012044
mglajinha,mg,31.0,-41.5884999483464,-20.1432464013922,0.0371772389327703,1.01608007519179
mglambari,mg,31.0,-45.3775292818184,-22.0008329129677,0.0187102883621151,0.695994677787269
mglamim,mg,31.0,-43.4746168308878,-20.7796247155813,0.0102082085081179,0.600311324015127
mglaranjal,mg,31.0,-42.4511074512002,-21.35655527065,0.0177212474121689,0.682335623093506
mglassance,mg,31.0,-44.6954178528154,-17.8810023087116,0.273879301518321,3.18727559886812
mglavras,mg,31.0,-45.0389159242596,-21.2650195632126,0.0490130123747008,1.48630498375423
mgleandroferreira,mg,31.0,-45.041092040639,-19.6790106076861,0.0305139354751418,1.04892978309258
mglemedoprado,mg,31.0,-42.7441481390396,-17.0699321064875,0.0237684270438763,0.802088137005361
mgleopoldina,mg,31.0,-42.6440270547679,-21.5486367498416,0.0821971165258901,2.05934618478396
mgliberdade,mg,31.0,-44.3331856264551,-22.015745700086,0.0350934614052676,0.986812517546242
mglimaduarte,mg,31.0,-43.8870942721226,-21.7994290386216,0.0739632830655523,1.82467385609856
mglimeiradooeste,mg,31.0,-50.6476478789684,-19.4069407276036,0.113448115035794,1.55224091243361
mglontra,mg,31.0,-44.2692683627792,-15.8561125210553,0.0216390650768972,0.775028434854737
mgluisburgo,mg,31.0,-42.0745821603798,-20.436173686097,0.0126857363291037,0.494858293291749
mgluislndia,mg,31.0,-44.5956542234529,-16.1936459760655,0.0358362709540643,0.953556845921638
mgluminrias,mg,31.0,-44.9230577294827,-21.5379652924768,0.0434988641613359,1.29377755220045
mgluz,mg,31.0,-45.6794352675445,-19.8270982395981,0.100950865531104,2.33817052862594
mgmachacalis,mg,31.0,-40.7198661924484,-17.084637234999,0.0279574110078897,0.879762990204526
mgmachado,mg,31.0,-45.9200073897158,-21.6660949590006,0.050929374705504,1.5960265022519
mgmadrededeusdeminas,mg,31.0,-44.3325070524195,-21.485044305885,0.0430521204702927,1.26727443628672
mgmalacacheta,mg,31.0,-42.1112461031952,-17.8438079667949,0.0613642024559908,1.39174336154273
mgmamonas,mg,31.0,-42.9548583449618,-15.0154469110843,0.0243429309770136,0.787007411504911
mgmanga,mg,31.0,-44.092971260492,-14.6476082282616,0.164892296418088,2.49741346518651
mgmanhuau,mg,31.0,-42.1069581007405,-20.1947893299822,0.0541876798189378,1.31532982554177
mgmanhumirim,mg,31.0,-41.9394793511928,-20.3473385676935,0.0159306330238564,0.674919206303049
mgmantena,mg,31.0,-41.0803086050273,-18.6848821644118,0.0584465702048647,1.50506467362799
mgmardeespanha,mg,31.0,-43.0189111182612,-21.8776232545165,0.0325455255024849,1.10674092857502
mgmaravilhas,mg,31.0,-44.6713209972658,-19.500902181298,0.0224508631635558,1.04469883526428
mgmariadaf,mg,31.0,-45.3135586295763,-22.3224292638682,0.0178850324705309,0.93769808967449
mgmariana,mg,31.0,-43.3316259788924,-20.3290106939648,0.103219680540519,2.07804891343756
mgmarilac,mg,31.0,-42.0752032715638,-18.4931330616499,0.0140213654104286,0.742215652313012
mgmaripdeminas,mg,31.0,-42.9568449296212,-21.6944068936487,0.0068088482873349,0.438443091885394
mgmarliria,mg,31.0,-42.6143528172834,-19.7053687963267,0.0471064620970765,1.27877319240456
mgmarmelpolis,mg,31.0,-45.1725806914966,-22.463235329992,0.0094128353436531,0.488389463659242
mgmartinhocampos,mg,31.0,-45.1905635902205,-19.4131336545646,0.0912623955625804,1.71059239281938
mgmartinssoares,mg,31.0,-41.8428636697469,-20.259123236939,0.0097186632723946,0.438805139759623
mgmataverde,mg,31.0,-40.7023054674025,-15.7613747740359,0.0194081948231997,0.862916780823734
mgmaterlndia,mg,31.0,-43.0475326625498,-18.4614060469882,0.0242077639492777,1.03220216713557
mgmateusleme,mg,31.0,-44.4370644618545,-20.0275907463914,0.0261566698914066,0.806147628254996
mgmathiaslobato,mg,31.0,-41.9275128259284,-18.6104815498615,0.0146056780320123,0.666233957629218
mgmatiasbarbosa,mg,31.0,-43.3083448199764,-21.8708617838216,0.0137212223903589,0.624121177995379
mgmatiascardoso,mg,31.0,-43.7614930445557,-14.9035449834282,0.163869023720224,2.32653137956404
mgmatip,mg,31.0,-42.3159431096096,-20.3080734029914,0.0230269781097263,0.819217534191251
mgmatoverde,mg,31.0,-42.8637773813624,-15.425104577301,0.0398694181108112,1.2147749126203
mgmatozinhos,mg,31.0,-44.051579506433,-19.5239277225588,0.0218844285822684,1.10226834219046
mgmatutina,mg,31.0,-45.9964843162358,-19.1935017532379,0.0222831852096306,0.940274146361156
mgmedeiros,mg,31.0,-46.3399704029877,-19.9898054736171,0.0811536721340076,1.91799104486335
mgmedina,mg,31.0,-41.5105884022399,-16.2704593644556,0.121589090184727,2.33766111467338
mgmendespimentel,mg,31.0,-41.3547729077657,-18.6294494740126,0.025987403364411,0.894790065874221
mgmercs,mg,31.0,-43.3345454601392,-21.1889581362648,0.0307020125645181,0.898855219680754
mgmesquita,mg,31.0,-42.6121836426236,-19.2471483351599,0.0235552357044639,0.791588111481009
mgminasnovas,mg,31.0,-42.4353203059663,-17.36138144477,0.154028284420065,2.21626450541433
mgminduri,mg,31.0,-44.6140185890577,-21.6747513314967,0.0192329888591303,0.743221637485188
mgmirabela,mg,31.0,-44.1572659928435,-16.2595591377795,0.0609726970001248,1.34439157615575
mgmiradouro,mg,31.0,-42.3998468838178,-20.8489940504561,0.0261411379743208,0.932243707072562
mgmiravnia,mg,31.0,-44.422299986658,-14.7528135532818,0.0506125012896064,1.0862993123279
mgmira,mg,31.0,-42.618034979024,-21.1504424630868,0.0279192575089269,0.914946227719589
mgmoeda,mg,31.0,-43.9926085982065,-20.3302199651635,0.0133310430382494,0.632927413209813
mgmoema,mg,31.0,-45.4079189071232,-19.8414477585749,0.0175435422959254,0.787938841188489
mgmonjolos,mg,31.0,-44.0232808653652,-18.387751939889,0.0556259346760726,1.74535949407002
mgmonsenhorpaulo,mg,31.0,-45.4822288999887,-21.7330454872722,0.0188225098701764,0.647059872860726
mgmontalvnia,mg,31.0,-44.501971569053,-14.4727796983786,0.125957679045939,1.88689508577969
mgmontealegredeminas,mg,31.0,-48.8862492137832,-18.8443651117261,0.222096183276449,2.62852689705826
mgmonteazul,mg,31.0,-42.9682502318196,-15.2071100955136,0.083413166964533,1.83754178082869
mgmontebelo,mg,31.0,-46.3264771024971,-21.3146846622225,0.0367199044010817,0.964574036586787
mgmontecarmelo,mg,31.0,-47.4606896788146,-18.7096177581841,0.116023953341767,2.45260303701956
mgmonteformoso,mg,31.0,-41.2658204278285,-16.8784038518433,0.0325433541691496,0.914841472007883
mgmontesantodeminas,mg,31.0,-46.9465951727853,-21.1887403108247,0.0513726832680845,1.25375899862286
mgmontesio,mg,31.0,-46.5190064554794,-22.419925520559,0.0254038157246441,0.869142524790107
mgmontesclaros,mg,31.0,-43.9303840441444,-16.6204439204485,0.303430625182273,4.01233619980975
mgmontezuma,mg,31.0,-42.4690862755184,-15.1908608698552,0.0954301250812364,1.6339383896525
mgmoradanovademinas,mg,31.0,-45.4026148735819,-18.5784165313753,0.1784566077759,2.8398501742492
mgmorrodagara,mg,31.0,-44.6333348781434,-18.6299318460814,0.0354282501103853,1.27363346122429
mgmorrodopilar,mg,31.0,-43.4031386215818,-19.2351834921502,0.0409860019418602,0.949771407918965
mgmunhoz,mg,31.0,-46.3048186009895,-22.6316158181858,0.0167122881341584,0.760786392095354
mgmuria,mg,31.0,-42.4217425115515,-21.0909558252033,0.0733649825484122,1.93116244484961
mgmutum,mg,31.0,-41.4471052577702,-19.9192207162582,0.108441567134491,1.8404729972869
mgmuzambinho,mg,31.0,-46.5164030021855,-21.3552661969081,0.0356793374651261,0.983943955228348
mgmriocampos,mg,31.0,-44.1758483643696,-20.0763689502267,0.0029750414877867,0.259264597181442
mgnacipraydan,mg,31.0,-42.1891876822968,-18.479600815683,0.0196391771735875,0.878666152087855
mgnanuque,mg,31.0,-40.5144351803174,-17.7843306951923,0.114540825933602,2.64714915565447
mgnaque,mg,31.0,-42.3240882688293,-19.1808019203216,0.0110651254365166,0.468825210276832
mgnatalndia,mg,31.0,-46.47481347674,-16.5446232813717,0.0398577834573643,1.13906126323103
mgnatrcia,mg,31.0,-45.5113548671048,-22.130136899591,0.0166726293250576,0.732811735868527
mgnazareno,mg,31.0,-44.6184729124376,-21.203916801275,0.0281437578298664,1.03054014700146
mgnepomuceno,mg,31.0,-45.2609462946387,-21.2280078961672,0.0506444295123742,1.50100830098923
mgninheira,mg,31.0,-41.6593920711706,-15.3675119868911,0.0940102766998052,1.66059063940296
mgnovabelm,mg,31.0,-41.1014025764779,-18.4882971117929,0.0125760004539757,0.491348788678386
mgnovaera,mg,31.0,-43.0136340173711,-19.7189699811603,0.031239954946102,0.965519852359299
mgnovalima,mg,31.0,-43.9039839014338,-20.0740137492794,0.0370755020460933,0.922263740269152
mgnovamdica,mg,31.0,-41.5220670103386,-18.4522558127106,0.0322387742214687,0.896730260568907
mgnovaponte,mg,31.0,-47.7065367515302,-19.2611866370304,0.0950694674530155,2.02496313252672
mgnovaporteirinha,mg,31.0,-43.2748003672596,-15.734937354663,0.0102089291645484,0.573558227704682
mgnovaresende,mg,31.0,-46.4156982170023,-21.0975679513954,0.0338777765813916,1.02476200428264
mgnovaserrana,mg,31.0,-44.9739838265011,-19.8519458836978,0.0245092746814066,0.839401772499727
mgnovaunio,mg,31.0,-43.5724337112988,-19.6354021419113,0.0147666845263075,0.770683541906463
mgnovocruzeiro,mg,31.0,-41.9549329044256,-17.3703668211388,0.144746322652054,2.06570935420778
mgnovoorientedeminas,mg,31.0,-41.2272589767511,-17.2296827173857,0.0640839852561044,1.72545843134896
mgnovorizonte,mg,31.0,-42.4013291442913,-16.0096136994783,0.0222069708521531,0.916968495192931
mgolaria,mg,31.0,-43.9663708901587,-21.9071959931974,0.0156335384387489,0.694113523937336
mgolhosdgua,mg,31.0,-43.5947052043164,-17.4781027924355,0.177213412473463,2.9610302659284
mgoliveira,mg,31.0,-44.7362177065733,-20.7497889046205,0.0777248163702779,1.72865212852038
mgoliveirafortes,mg,31.0,-43.514884442195,-21.3359331370526,0.0096597797756317,0.614011050088456
mgolmpionoronha,mg,31.0,-45.285205825614,-22.090184452863,0.0046960010541852,0.344405255609488
mgonadepitangui,mg,31.0,-44.735620685409,-19.7080304581739,0.0212665733859581,0.749582333752779
mgoratrios,mg,31.0,-42.7941830651744,-20.4258204656926,0.0076937736253626,0.464049928900837
mgoriznia,mg,31.0,-42.2129762342503,-20.5141183516654,0.0105444421756715,0.494765880174824
mgourobranco,mg,31.0,-43.6744624461736,-20.5252951190211,0.0226037368627772,0.899327076013646
mgourofino,mg,31.0,-46.3838775817225,-22.2546735948642,0.0468483005450935,1.24398035172432
mgouropreto,mg,31.0,-43.6103798621451,-20.3908663568704,0.107753077074733,2.20977490777434
mgouroverdedeminas,mg,31.0,-41.295838311318,-18.0478074018966,0.0150000582852954,0.638743855558231
mgpadrecarvalho,mg,31.0,-42.5856107454253,-16.3010957999744,0.0381268018385299,1.20743407810087
mgpadreparaso,mg,31.0,-41.5518053782977,-17.038417195333,0.0460916820132979,1.16521823597235
mgpaipedro,mg,31.0,-43.1450406902634,-15.417558149885,0.0676279277217873,1.92000535474294
mgpaineiras,mg,31.0,-45.4915261546897,-18.9191042007335,0.0546198984150124,1.84977921870667
mgpains,mg,31.0,-45.6952102235178,-20.3813596232496,0.0360933069443945,1.04802000269338
mgpaiva,mg,31.0,-43.4239011736897,-21.2871037594569,0.0049947918544148,0.348925718145258
mgpalma,mg,31.0,-42.3292243243776,-21.4192937710281,0.0277458207984864,1.01100398057794
mgpalmpolis,mg,31.0,-40.371415935119,-16.7877828269602,0.0370292413890638,1.06776402649241
mgpapagaios,mg,31.0,-44.6909520728548,-19.3763667951912,0.0474606169257186,1.55860314640997
mgparacatu,mg,31.0,-46.8837726065523,-17.1737163334635,0.699278282501268,6.85494413185122
mgparaguau,mg,31.0,-45.7499917041831,-21.5669168969454,0.0370670537300271,1.04923118598107
mgparaispolis,mg,31.0,-45.8173125868254,-22.5716761827352,0.0291001318166764,1.13115460404512
mgparaopeba,mg,31.0,-44.4532389638597,-19.2721132806068,0.0535948276756812,1.93578910510575
mgpardeminas,mg,31.0,-44.6077888475379,-19.8341876446705,0.0475353835137184,1.38086252493952
mgpassaquatro,mg,31.0,-44.9686385336318,-22.4055411201585,0.0242816010207889,0.859030049051857
mgpassatempo,mg,31.0,-44.4914807419103,-20.6488085127837,0.0372416289217767,0.941974491822084
mgpassavinte,mg,31.0,-44.2617225687189,-22.1827289346477,0.0215497318116604,0.829585936539315
mgpassabm,mg,31.0,-43.1755287846671,-19.3600126512368,0.0081997325530665,0.502893334182348
mgpassos,mg,31.0,-46.6216439236051,-20.7192706323626,0.115897048532872,2.25560507889224
mgpatis,mg,31.0,-44.1015563343295,-16.080656952956,0.0374198521186599,0.904405244730229
mgpatosdeminas,mg,31.0,-46.5081149104493,-18.5971903373973,0.2728589009551,5.01548664233716
mgpatrocnio,mg,31.0,-47.0507430945894,-18.9706521521456,0.245968979892723,2.8310286652972
mgpatrocniodomuria,mg,31.0,-42.2527426088542,-21.1674343928046,0.0094241113758926,0.553829855340582
mgpaulacndido,mg,31.0,-42.9852135039853,-20.855507075351,0.0233656235512854,0.868085915892028
mgpaulistas,mg,31.0,-42.865523494696,-18.4576647860226,0.0188270461484308,0.713502652954066
mgpavo,mg,31.0,-41.0621388230288,-17.4716320011793,0.0509336914092273,1.56701355668059
mgpedraazul,mg,31.0,-41.1865587265048,-15.9534125693366,0.136714204346276,2.20141156854688
mgpedrabonita,mg,31.0,-42.3753302776972,-20.476237162096,0.0150149726835025,0.730264074230361
mgpedradourada,mg,31.0,-42.1548633360148,-20.8273361614951,0.0061150558742042,0.380863969049662
mgpedradoanta,mg,31.0,-42.7180355239981,-20.5953554656239,0.014177111049662,0.653038652818459
mgpedradoindai,mg,31.0,-45.2295019064184,-20.2870345424422,0.0301213795725062,0.871919837210672
mgpedralva,mg,31.0,-45.4539527043539,-22.2495807526386,0.0190653467329298,0.611990514529329
mgpedrasdemariadacruz,mg,31.0,-44.3241094185636,-15.6258158400459,0.128133268475153,2.6572741664859
mgpedrinpolis,mg,31.0,-47.5103751913288,-19.1921444735311,0.0307720354568914,0.855991485080062
mgpedroleopoldo,mg,31.0,-44.0530803280327,-19.6405437974686,0.0251196939738065,1.13460060743527
mgpedroteixeira,mg,31.0,-43.7293603898382,-21.7254480420787,0.0098220152329417,0.521972860193156
mgpequeri,mg,31.0,-43.1322411169271,-21.8259009592606,0.007936460046551,0.54169559551676
mgpequi,mg,31.0,-44.6356888438878,-19.6045309998065,0.0176045270179088,0.678721691317008
mgperdigo,mg,31.0,-45.0581067325226,-19.9400031519939,0.0215714492550774,0.798571155982759
mgperdizes,mg,31.0,-47.195489188334,-19.3998767550121,0.210659630466012,3.0602333910851
mgperdes,mg,31.0,-45.0658119400984,-21.0767158056577,0.0233266750691428,1.04966023239695
mgperiquito,mg,31.0,-42.2316121436377,-19.0833320133466,0.0194553460272004,0.691788648336938
mgpescador,mg,31.0,-41.5601431556308,-18.3309086009055,0.0271636912143549,0.825661242929721
mgpeanha,mg,31.0,-42.5105995201816,-18.5564680881246,0.0851714392814529,1.84086008044562
